time-step,queue-sys-id,num-jobs-in-queue,num-jobs-in-service,num-of-errors
1243,q0,308,1,0
1244,q0,308,1,0
1245,q0,308,1,0
1246,q0,308,1,0
1247,q0,308,1,0
1248,q0,308,1,0
1249,q0,307,1,0
1250,q0,307,1,0
1251,q0,307,1,0
1252,q0,307,1,0
1253,q0,307,1,0
1254,q0,307,1,0
1255,q0,307,1,0
1256,q0,307,1,0
1257,q0,307,1,0
1258,q0,307,1,0
1259,q0,306,1,0
1260,q0,306,1,0
1261,q0,306,1,0
1262,q0,306,1,0
1263,q0,306,1,0
1264,q0,306,1,0
1265,q0,306,1,0
1266,q0,306,1,0
1267,q0,306,1,0
1268,q0,306,1,0
1269,q0,305,1,0
1270,q0,305,1,0
1271,q0,305,1,0
1272,q0,305,1,0
1273,q0,305,1,0
1274,q0,305,1,0
1275,q0,305,1,0
1276,q0,305,1,0
1277,q0,305,1,0
1278,q0,305,1,0
1279,q0,304,1,0
1280,q0,304,1,0
1281,q0,304,1,0
1282,q0,304,1,0
1283,q0,304,1,0
1284,q0,304,1,0
1285,q0,304,1,0
1286,q0,304,1,0
1287,q0,304,1,0
1288,q0,304,1,0
1289,q0,303,1,0
1290,q0,303,1,0
1291,q0,303,1,0
1292,q0,303,1,0
1293,q0,303,1,0
1294,q0,303,1,0
1295,q0,303,1,0
1296,q0,303,1,0
1297,q0,303,1,0
1298,q0,303,1,0
1299,q0,302,1,0
1300,q0,302,1,0
1301,q0,302,1,0
1302,q0,302,1,0
1303,q0,302,1,0
1304,q0,302,1,0
1305,q0,302,1,0
1306,q0,302,1,0
1307,q0,302,1,0
1308,q0,302,1,0
1309,q0,301,1,0
1310,q0,301,1,0
1311,q0,301,1,0
1312,q0,301,1,0
1313,q0,301,1,0
1314,q0,301,1,0
1315,q0,301,1,0
1316,q0,301,1,0
1317,q0,301,1,0
1318,q0,301,1,0
1319,q0,300,1,0
1320,q0,300,1,0
1321,q0,300,1,0
1322,q0,300,1,0
1323,q0,300,1,0
1324,q0,300,1,0
1325,q0,300,1,0
1326,q0,300,1,0
1327,q0,300,1,0
1328,q0,300,1,0
1329,q0,299,1,0
1330,q0,299,1,0
1331,q0,299,1,0
1332,q0,299,1,0
1333,q0,299,1,0
1334,q0,299,1,0
1335,q0,299,1,0
1336,q0,299,1,0
1337,q0,299,1,0
1338,q0,299,1,0
1339,q0,298,1,0
1340,q0,298,1,0
1341,q0,298,1,0
1342,q0,298,1,0
1343,q0,298,1,0
1344,q0,298,1,0
1345,q0,298,1,0
1346,q0,298,1,0
1347,q0,298,1,0
1348,q0,298,1,0
1349,q0,297,1,0
1350,q0,297,1,0
1351,q0,297,1,0
1352,q0,297,1,0
1353,q0,297,1,0
1354,q0,297,1,0
1355,q0,297,1,0
1356,q0,297,1,0
1357,q0,297,1,0
1358,q0,297,1,0
1359,q0,296,1,0
1360,q0,296,1,0
1361,q0,296,1,0
1362,q0,296,1,0
1363,q0,296,1,0
1364,q0,296,1,0
1365,q0,296,1,0
1366,q0,296,1,0
1367,q0,296,1,0
1368,q0,296,1,0
1369,q0,295,1,0
1370,q0,295,1,0
1371,q0,295,1,0
1372,q0,295,1,0
1373,q0,295,1,0
1374,q0,295,1,0
1375,q0,295,1,0
1376,q0,295,1,0
1377,q0,295,1,0
1378,q0,295,1,0
1379,q0,294,1,0
1380,q0,294,1,0
1381,q0,294,1,0
1382,q0,294,1,0
1383,q0,294,1,0
1384,q0,294,1,0
1385,q0,294,1,0
1386,q0,294,1,0
1387,q0,294,1,0
1388,q0,294,1,0
1389,q0,293,1,0
1390,q0,293,1,0
1391,q0,293,1,0
1392,q0,293,1,0
1393,q0,293,1,0
1394,q0,293,1,0
1395,q0,293,1,0
1396,q0,293,1,0
1397,q0,293,1,0
1398,q0,293,1,0
1399,q0,292,1,0
1400,q0,292,1,0
1401,q0,292,1,0
1402,q0,292,1,0
1403,q0,292,1,0
1404,q0,292,1,0
1405,q0,292,1,0
1406,q0,292,1,0
1407,q0,292,1,0
1408,q0,292,1,0
1409,q0,291,1,0
1410,q0,291,1,0
1411,q0,291,1,0
1412,q0,291,1,0
1413,q0,291,1,0
1414,q0,291,1,0
1415,q0,291,1,0
1416,q0,291,1,0
1417,q0,291,1,0
1418,q0,291,1,0
1419,q0,290,1,0
1420,q0,290,1,0
1421,q0,290,1,0
1422,q0,290,1,0
1423,q0,290,1,0
1424,q0,290,1,0
1425,q0,290,1,0
1426,q0,290,1,0
1427,q0,290,1,0
1428,q0,290,1,0
1429,q0,289,1,0
1430,q0,289,1,0
1431,q0,289,1,0
1432,q0,289,1,0
1433,q0,289,1,0
1434,q0,289,1,0
1435,q0,289,1,0
1436,q0,289,1,0
1437,q0,289,1,0
1438,q0,289,1,0
1439,q0,288,1,0
1440,q0,288,1,0
1441,q0,288,1,0
1442,q0,288,1,0
1443,q0,288,1,0
1444,q0,288,1,0
1445,q0,288,1,0
1446,q0,288,1,0
1447,q0,288,1,0
1448,q0,288,1,0
1449,q0,287,1,0
1450,q0,287,1,0
1451,q0,287,1,0
1452,q0,287,1,0
1453,q0,287,1,0
1454,q0,287,1,0
1455,q0,287,1,0
1456,q0,287,1,0
1457,q0,287,1,0
1458,q0,287,1,0
1459,q0,286,1,0
1460,q0,286,1,0
1461,q0,286,1,0
1462,q0,286,1,0
1463,q0,286,1,0
1464,q0,286,1,0
1465,q0,286,1,0
1466,q0,286,1,0
1467,q0,286,1,0
1468,q0,286,1,0
1469,q0,285,1,0
1470,q0,285,1,0
1471,q0,285,1,0
1472,q0,285,1,0
1473,q0,285,1,0
1474,q0,285,1,0
1475,q0,285,1,0
1476,q0,285,1,0
1477,q0,285,1,0
1478,q0,285,1,0
1479,q0,284,1,0
1480,q0,284,1,0
1481,q0,284,1,0
1482,q0,284,1,0
1483,q0,284,1,0
1484,q0,284,1,0
1485,q0,284,1,0
1486,q0,284,1,0
1487,q0,284,1,0
1488,q0,284,1,0
1489,q0,283,1,0
1490,q0,283,1,0
1491,q0,283,1,0
1492,q0,283,1,0
1493,q0,283,1,0
1494,q0,283,1,0
1495,q0,283,1,0
1496,q0,283,1,0
1497,q0,283,1,0
1498,q0,283,1,0
1499,q0,282,1,0
1500,q0,282,1,0
1501,q0,282,1,0
1502,q0,282,1,0
1503,q0,282,1,0
1504,q0,282,1,0
1505,q0,282,1,0
1506,q0,282,1,0
1507,q0,282,1,0
1508,q0,282,1,0
1509,q0,281,1,0
1510,q0,281,1,0
1511,q0,281,1,0
1512,q0,281,1,0
1513,q0,281,1,0
1514,q0,281,1,0
1515,q0,281,1,0
1516,q0,281,1,0
1517,q0,281,1,0
1518,q0,281,1,0
1519,q0,280,1,0
1520,q0,280,1,0
1521,q0,280,1,0
1522,q0,280,1,0
1523,q0,280,1,0
1524,q0,280,1,0
1525,q0,280,1,0
1526,q0,280,1,0
1527,q0,280,1,0
1528,q0,280,1,0
1529,q0,279,1,0
1530,q0,279,1,0
1531,q0,279,1,0
1532,q0,279,1,0
1533,q0,279,1,0
1534,q0,279,1,0
1535,q0,279,1,0
1536,q0,279,1,0
1537,q0,279,1,0
1538,q0,279,1,0
1539,q0,278,1,0
1540,q0,278,1,0
1541,q0,278,1,0
1542,q0,278,1,0
1543,q0,278,1,0
1544,q0,278,1,0
1545,q0,278,1,0
1546,q0,278,1,0
1547,q0,278,1,0
1548,q0,278,1,0
1549,q0,277,1,0
1550,q0,277,1,0
1551,q0,277,1,0
1552,q0,277,1,0
1553,q0,277,1,0
1554,q0,277,1,0
1555,q0,277,1,0
1556,q0,277,1,0
1557,q0,277,1,0
1558,q0,277,1,0
1559,q0,276,1,0
1560,q0,276,1,0
1561,q0,276,1,0
1562,q0,276,1,0
1563,q0,276,1,0
1564,q0,276,1,0
1565,q0,276,1,0
1566,q0,276,1,0
1567,q0,276,1,0
1568,q0,276,1,0
1569,q0,275,1,0
1570,q0,275,1,0
1571,q0,275,1,0
1572,q0,275,1,0
1573,q0,275,1,0
1574,q0,275,1,0
1575,q0,275,1,0
1576,q0,275,1,0
1577,q0,275,1,0
1578,q0,275,1,0
1579,q0,274,1,0
1580,q0,274,1,0
1581,q0,274,1,0
1582,q0,274,1,0
1583,q0,274,1,0
1584,q0,274,1,0
1585,q0,274,1,0
1586,q0,274,1,0
1587,q0,274,1,0
1588,q0,274,1,0
1589,q0,273,1,0
1590,q0,273,1,0
1591,q0,273,1,0
1592,q0,273,1,0
1593,q0,273,1,0
1594,q0,273,1,0
1595,q0,273,1,0
1596,q0,273,1,0
1597,q0,273,1,0
1598,q0,273,1,0
1599,q0,272,1,0
1600,q0,272,1,0
1601,q0,272,1,0
1602,q0,272,1,0
1603,q0,272,1,0
1604,q0,272,1,0
1605,q0,272,1,0
1606,q0,272,1,0
1607,q0,272,1,0
1608,q0,272,1,0
1609,q0,271,1,0
1610,q0,271,1,0
1611,q0,271,1,0
1612,q0,271,1,0
1613,q0,271,1,0
1614,q0,271,1,0
1615,q0,271,1,0
1616,q0,271,1,0
1617,q0,271,1,0
1618,q0,271,1,0
1619,q0,270,1,0
1620,q0,270,1,0
1621,q0,270,1,0
1622,q0,270,1,0
1623,q0,270,1,0
1624,q0,270,1,0
1625,q0,270,1,0
1626,q0,270,1,0
1627,q0,270,1,0
1628,q0,270,1,0
1629,q0,269,1,0
1630,q0,269,1,0
1631,q0,269,1,0
1632,q0,269,1,0
1633,q0,269,1,0
1634,q0,269,1,0
1635,q0,269,1,0
1636,q0,269,1,0
1637,q0,269,1,0
1638,q0,269,1,0
1639,q0,268,1,0
1640,q0,268,1,0
1641,q0,268,1,0
1642,q0,268,1,0
1643,q0,268,1,0
1644,q0,268,1,0
1645,q0,268,1,0
1646,q0,268,1,0
1647,q0,268,1,0
1648,q0,268,1,0
1649,q0,267,1,0
1650,q0,267,1,0
1651,q0,267,1,0
1652,q0,267,1,0
1653,q0,267,1,0
1654,q0,267,1,0
1655,q0,267,1,0
1656,q0,267,1,0
1657,q0,267,1,0
1658,q0,267,1,0
1659,q0,266,1,0
1660,q0,266,1,0
1661,q0,266,1,0
1662,q0,266,1,0
1663,q0,266,1,0
1664,q0,266,1,0
1665,q0,266,1,0
1666,q0,266,1,0
1667,q0,266,1,0
1668,q0,266,1,0
1669,q0,265,1,0
1670,q0,265,1,0
1671,q0,265,1,0
1672,q0,265,1,0
1673,q0,265,1,0
1674,q0,265,1,0
1675,q0,265,1,0
1676,q0,265,1,0
1677,q0,265,1,0
1678,q0,265,1,0
1679,q0,264,1,0
1680,q0,264,1,0
1681,q0,264,1,0
1682,q0,264,1,0
1683,q0,264,1,0
1684,q0,264,1,0
1685,q0,264,1,0
1686,q0,264,1,0
1687,q0,264,1,0
1688,q0,264,1,0
1689,q0,263,1,0
1690,q0,263,1,0
1691,q0,263,1,0
1692,q0,263,1,0
1693,q0,263,1,0
1694,q0,263,1,0
1695,q0,263,1,0
1696,q0,263,1,0
1697,q0,263,1,0
1698,q0,263,1,0
1699,q0,262,1,0
1700,q0,262,1,0
1701,q0,262,1,0
1702,q0,262,1,0
1703,q0,262,1,0
1704,q0,262,1,0
1705,q0,262,1,0
1706,q0,262,1,0
1707,q0,262,1,0
1708,q0,262,1,0
1709,q0,261,1,0
1710,q0,261,1,0
1711,q0,261,1,0
1712,q0,261,1,0
1713,q0,261,1,0
1714,q0,261,1,0
1715,q0,261,1,0
1716,q0,261,1,0
1717,q0,261,1,0
1718,q0,261,1,0
1719,q0,260,1,0
1720,q0,260,1,0
1721,q0,260,1,0
1722,q0,260,1,0
1723,q0,260,1,0
1724,q0,260,1,0
1725,q0,260,1,0
1726,q0,260,1,0
1727,q0,260,1,0
1728,q0,260,1,0
1729,q0,259,1,0
1730,q0,259,1,0
1731,q0,259,1,0
1732,q0,259,1,0
1733,q0,259,1,0
1734,q0,259,1,0
1735,q0,259,1,0
1736,q0,259,1,0
1737,q0,259,1,0
1738,q0,259,1,0
1739,q0,258,1,0
1740,q0,258,1,0
1741,q0,258,1,0
1742,q0,258,1,0
1743,q0,258,1,0
1744,q0,258,1,0
1745,q0,258,1,0
1746,q0,258,1,0
1747,q0,258,1,0
1748,q0,258,1,0
1749,q0,257,1,0
1750,q0,257,1,0
1751,q0,257,1,0
1752,q0,257,1,0
1753,q0,257,1,0
1754,q0,257,1,0
1755,q0,257,1,0
1756,q0,257,1,0
1757,q0,257,1,0
1758,q0,257,1,0
1759,q0,256,1,0
1760,q0,256,1,0
1761,q0,256,1,0
1762,q0,256,1,0
1763,q0,256,1,0
1764,q0,256,1,0
1765,q0,256,1,0
1766,q0,256,1,0
1767,q0,256,1,0
1768,q0,256,1,0
1769,q0,255,1,0
1770,q0,255,1,0
1771,q0,255,1,0
1772,q0,255,1,0
1773,q0,255,1,0
1774,q0,255,1,0
1775,q0,255,1,0
1776,q0,255,1,0
1777,q0,255,1,0
1778,q0,255,1,0
1779,q0,254,1,0
1780,q0,254,1,0
1781,q0,254,1,0
1782,q0,254,1,0
1783,q0,254,1,0
1784,q0,254,1,0
1785,q0,254,1,0
1786,q0,254,1,0
1787,q0,254,1,0
1788,q0,254,1,0
1789,q0,253,1,0
1790,q0,253,1,0
1791,q0,253,1,0
1792,q0,253,1,0
1793,q0,253,1,0
1794,q0,253,1,0
1795,q0,253,1,0
1796,q0,253,1,0
1797,q0,253,1,0
1798,q0,253,1,0
1799,q0,252,1,0
1800,q0,252,1,0
1801,q0,252,1,0
1802,q0,252,1,0
1803,q0,252,1,0
1804,q0,252,1,0
1805,q0,252,1,0
1806,q0,252,1,0
1807,q0,252,1,0
1808,q0,252,1,0
1809,q0,251,1,0
1810,q0,251,1,0
1811,q0,251,1,0
1812,q0,251,1,0
1813,q0,251,1,0
1814,q0,251,1,0
1815,q0,251,1,0
1816,q0,251,1,0
1817,q0,251,1,0
1818,q0,251,1,0
1819,q0,250,1,0
1820,q0,250,1,0
1821,q0,250,1,0
1822,q0,250,1,0
1823,q0,250,1,0
1824,q0,250,1,0
1825,q0,250,1,0
1826,q0,250,1,0
1827,q0,250,1,0
1828,q0,250,1,0
1829,q0,249,1,0
1830,q0,249,1,0
1831,q0,249,1,0
1832,q0,249,1,0
1833,q0,249,1,0
1834,q0,249,1,0
1835,q0,249,1,0
1836,q0,249,1,0
1837,q0,249,1,0
1838,q0,249,1,0
1839,q0,248,1,0
1840,q0,248,1,0
1841,q0,248,1,0
1842,q0,248,1,0
1843,q0,248,1,0
1844,q0,248,1,0
1845,q0,248,1,0
1846,q0,248,1,0
1847,q0,248,1,0
1848,q0,248,1,0
1849,q0,247,1,0
1850,q0,247,1,0
1851,q0,247,1,0
1852,q0,247,1,0
1853,q0,247,1,0
1854,q0,247,1,0
1855,q0,247,1,0
1856,q0,247,1,0
1857,q0,247,1,0
1858,q0,247,1,0
1859,q0,246,1,0
1860,q0,246,1,0
1861,q0,246,1,0
1862,q0,246,1,0
1863,q0,246,1,0
1864,q0,246,1,0
1865,q0,246,1,0
1866,q0,246,1,0
1867,q0,246,1,0
1868,q0,246,1,0
1869,q0,245,1,0
1870,q0,245,1,0
1871,q0,245,1,0
1872,q0,245,1,0
1873,q0,245,1,0
1874,q0,245,1,0
1875,q0,245,1,0
1876,q0,245,1,0
1877,q0,245,1,0
1878,q0,245,1,0
1879,q0,244,1,0
1880,q0,244,1,0
1881,q0,244,1,0
1882,q0,244,1,0
1883,q0,244,1,0
1884,q0,244,1,0
1885,q0,244,1,0
1886,q0,244,1,0
1887,q0,244,1,0
1888,q0,244,1,0
1889,q0,243,1,0
1890,q0,243,1,0
1891,q0,243,1,0
1892,q0,243,1,0
1893,q0,243,1,0
1894,q0,243,1,0
1895,q0,243,1,0
1896,q0,243,1,0
1897,q0,243,1,0
1898,q0,243,1,0
1899,q0,242,1,0
1900,q0,242,1,0
1901,q0,242,1,0
1902,q0,242,1,0
1903,q0,242,1,0
1904,q0,242,1,0
1905,q0,242,1,0
1906,q0,242,1,0
1907,q0,242,1,0
1908,q0,242,1,0
1909,q0,241,1,0
1910,q0,241,1,0
1911,q0,241,1,0
1912,q0,241,1,0
1913,q0,241,1,0
1914,q0,241,1,0
1915,q0,241,1,0
1916,q0,241,1,0
1917,q0,241,1,0
1918,q0,241,1,0
1919,q0,240,1,0
1920,q0,240,1,0
1921,q0,240,1,0
1922,q0,240,1,0
1923,q0,240,1,0
1924,q0,240,1,0
1925,q0,240,1,0
1926,q0,240,1,0
1927,q0,240,1,0
1928,q0,240,1,0
1929,q0,239,1,0
1930,q0,239,1,0
1931,q0,239,1,0
1932,q0,239,1,0
1933,q0,239,1,0
1934,q0,239,1,0
1935,q0,239,1,0
1936,q0,239,1,0
1937,q0,239,1,0
1938,q0,239,1,0
1939,q0,238,1,0
1940,q0,238,1,0
1941,q0,238,1,0
1942,q0,238,1,0
1943,q0,238,1,0
1944,q0,238,1,0
1945,q0,238,1,0
1946,q0,238,1,0
1947,q0,238,1,0
1948,q0,238,1,0
1949,q0,237,1,0
1950,q0,237,1,0
1951,q0,237,1,0
1952,q0,237,1,0
1953,q0,237,1,0
1954,q0,237,1,0
1955,q0,237,1,0
1956,q0,237,1,0
1957,q0,237,1,0
1958,q0,237,1,0
1959,q0,236,1,0
1960,q0,236,1,0
1961,q0,236,1,0
1962,q0,236,1,0
1963,q0,236,1,0
1964,q0,236,1,0
1965,q0,236,1,0
1966,q0,236,1,0
1967,q0,236,1,0
1968,q0,236,1,0
1969,q0,235,1,0
1970,q0,235,1,0
1971,q0,235,1,0
1972,q0,235,1,0
1973,q0,235,1,0
1974,q0,235,1,0
1975,q0,235,1,0
1976,q0,235,1,0
1977,q0,235,1,0
1978,q0,235,1,0
1979,q0,234,1,0
1980,q0,234,1,0
1981,q0,234,1,0
1982,q0,234,1,0
1983,q0,234,1,0
1984,q0,234,1,0
1985,q0,234,1,0
1986,q0,234,1,0
1987,q0,234,1,0
1988,q0,234,1,0
1989,q0,233,1,0
1990,q0,233,1,0
1991,q0,233,1,0
1992,q0,233,1,0
1993,q0,233,1,0
1994,q0,233,1,0
1995,q0,233,1,0
1996,q0,233,1,0
1997,q0,233,1,0
1998,q0,233,1,0
1999,q0,232,1,0
2000,q0,232,1,0
2001,q0,232,1,0
2002,q0,232,1,0
2003,q0,232,1,0
2004,q0,232,1,0
2005,q0,232,1,0
2006,q0,232,1,0
2007,q0,232,1,0
2008,q0,232,1,0
2009,q0,231,1,0
2010,q0,231,1,0
2011,q0,231,1,0
2012,q0,231,1,0
2013,q0,231,1,0
2014,q0,231,1,0
2015,q0,231,1,0
2016,q0,231,1,0
2017,q0,231,1,0
2018,q0,231,1,0
2019,q0,230,1,0
2020,q0,230,1,0
2021,q0,230,1,0
2022,q0,230,1,0
2023,q0,230,1,0
2024,q0,230,1,0
2025,q0,230,1,0
2026,q0,230,1,0
2027,q0,230,1,0
2028,q0,230,1,0
2029,q0,229,1,0
2030,q0,229,1,0
2031,q0,229,1,0
2032,q0,229,1,0
2033,q0,229,1,0
2034,q0,229,1,0
2035,q0,229,1,0
2036,q0,229,1,0
2037,q0,229,1,0
2038,q0,229,1,0
2039,q0,228,1,0
2040,q0,228,1,0
2041,q0,228,1,0
2042,q0,228,1,0
2043,q0,228,1,0
2044,q0,228,1,0
2045,q0,228,1,0
2046,q0,228,1,0
2047,q0,228,1,0
2048,q0,228,1,0
2049,q0,227,1,0
2050,q0,227,1,0
2051,q0,227,1,0
2052,q0,227,1,0
2053,q0,227,1,0
2054,q0,227,1,0
2055,q0,227,1,0
2056,q0,227,1,0
2057,q0,227,1,0
2058,q0,227,1,0
2059,q0,226,1,0
2060,q0,226,1,0
2061,q0,226,1,0
2062,q0,226,1,0
2063,q0,226,1,0
2064,q0,226,1,0
2065,q0,226,1,0
2066,q0,226,1,0
2067,q0,226,1,0
2068,q0,226,1,0
2069,q0,225,1,0
2070,q0,225,1,0
2071,q0,225,1,0
2072,q0,225,1,0
2073,q0,225,1,0
2074,q0,225,1,0
2075,q0,225,1,0
2076,q0,225,1,0
2077,q0,225,1,0
2078,q0,225,1,0
2079,q0,224,1,0
2080,q0,224,1,0
2081,q0,224,1,0
2082,q0,224,1,0
2083,q0,224,1,0
2084,q0,224,1,0
2085,q0,224,1,0
2086,q0,224,1,0
2087,q0,224,1,0
2088,q0,224,1,0
2089,q0,223,1,0
2090,q0,223,1,0
2091,q0,223,1,0
2092,q0,223,1,0
2093,q0,223,1,0
2094,q0,223,1,0
2095,q0,223,1,0
2096,q0,223,1,0
2097,q0,223,1,0
2098,q0,223,1,0
2099,q0,222,1,0
2100,q0,222,1,0
2101,q0,222,1,0
2102,q0,222,1,0
2103,q0,222,1,0
2104,q0,222,1,0
2105,q0,222,1,0
2106,q0,222,1,0
2107,q0,222,1,0
2108,q0,222,1,0
2109,q0,221,1,0
2110,q0,221,1,0
2111,q0,221,1,0
2112,q0,221,1,0
2113,q0,221,1,0
2114,q0,221,1,0
2115,q0,221,1,0
2116,q0,221,1,0
2117,q0,221,1,0
2118,q0,221,1,0
2119,q0,220,1,0
2120,q0,220,1,0
2121,q0,220,1,0
2122,q0,220,1,0
2123,q0,220,1,0
2124,q0,220,1,0
2125,q0,220,1,0
2126,q0,220,1,0
2127,q0,220,1,0
2128,q0,220,1,0
2129,q0,219,1,0
2130,q0,219,1,0
2131,q0,219,1,0
2132,q0,219,1,0
2133,q0,219,1,0
2134,q0,219,1,0
2135,q0,219,1,0
2136,q0,219,1,0
2137,q0,219,1,0
2138,q0,219,1,0
2139,q0,218,1,0
2140,q0,218,1,0
2141,q0,218,1,0
2142,q0,218,1,0
2143,q0,218,1,0
2144,q0,218,1,0
2145,q0,218,1,0
2146,q0,218,1,0
2147,q0,218,1,0
2148,q0,218,1,0
2149,q0,217,1,0
2150,q0,217,1,0
2151,q0,217,1,0
2152,q0,217,1,0
2153,q0,217,1,0
2154,q0,217,1,0
2155,q0,217,1,0
2156,q0,217,1,0
2157,q0,217,1,0
2158,q0,217,1,0
2159,q0,216,1,0
2160,q0,216,1,0
2161,q0,216,1,0
2162,q0,216,1,0
2163,q0,216,1,0
2164,q0,216,1,0
2165,q0,216,1,0
2166,q0,216,1,0
2167,q0,216,1,0
2168,q0,216,1,0
2169,q0,215,1,0
2170,q0,215,1,0
2171,q0,215,1,0
2172,q0,215,1,0
2173,q0,215,1,0
2174,q0,215,1,0
2175,q0,215,1,0
2176,q0,215,1,0
2177,q0,215,1,0
2178,q0,215,1,0
2179,q0,214,1,0
2180,q0,214,1,0
2181,q0,214,1,0
2182,q0,214,1,0
2183,q0,214,1,0
2184,q0,214,1,0
2185,q0,214,1,0
2186,q0,214,1,0
2187,q0,214,1,0
2188,q0,214,1,0
2189,q0,213,1,0
2190,q0,213,1,0
2191,q0,213,1,0
2192,q0,213,1,0
2193,q0,213,1,0
2194,q0,213,1,0
2195,q0,213,1,0
2196,q0,213,1,0
2197,q0,213,1,0
2198,q0,213,1,0
2199,q0,212,1,0
2200,q0,212,1,0
2201,q0,212,1,0
2202,q0,212,1,0
2203,q0,212,1,0
2204,q0,212,1,0
2205,q0,212,1,0
2206,q0,212,1,0
2207,q0,212,1,0
2208,q0,212,1,0
2209,q0,211,1,0
2210,q0,211,1,0
2211,q0,211,1,0
2212,q0,211,1,0
2213,q0,211,1,0
2214,q0,211,1,0
2215,q0,211,1,0
2216,q0,211,1,0
2217,q0,211,1,0
2218,q0,211,1,0
2219,q0,210,1,0
2220,q0,210,1,0
2221,q0,210,1,0
2222,q0,210,1,0
2223,q0,210,1,0
2224,q0,210,1,0
2225,q0,210,1,0
2226,q0,210,1,0
2227,q0,210,1,0
2228,q0,210,1,0
2229,q0,209,1,0
2230,q0,209,1,0
2231,q0,209,1,0
2232,q0,209,1,0
2233,q0,209,1,0
2234,q0,209,1,0
2235,q0,209,1,0
2236,q0,209,1,0
2237,q0,209,1,0
2238,q0,209,1,0
2239,q0,208,1,0
2240,q0,208,1,0
2241,q0,208,1,0
2242,q0,208,1,0
2243,q0,208,1,0
2244,q0,208,1,0
2245,q0,208,1,0
2246,q0,208,1,0
2247,q0,208,1,0
2248,q0,208,1,0
2249,q0,207,1,0
2250,q0,207,1,0
2251,q0,207,1,0
2252,q0,207,1,0
2253,q0,207,1,0
2254,q0,207,1,0
2255,q0,207,1,0
2256,q0,207,1,0
2257,q0,207,1,0
2258,q0,207,1,0
2259,q0,206,1,0
2260,q0,206,1,0
2261,q0,206,1,0
2262,q0,206,1,0
2263,q0,206,1,0
2264,q0,206,1,0
2265,q0,206,1,0
2266,q0,206,1,0
2267,q0,206,1,0
2268,q0,206,1,0
2269,q0,205,1,0
2270,q0,205,1,0
2271,q0,205,1,0
2272,q0,205,1,0
2273,q0,205,1,0
2274,q0,205,1,0
2275,q0,205,1,0
2276,q0,205,1,0
2277,q0,205,1,0
2278,q0,205,1,0
2279,q0,204,1,0
2280,q0,204,1,0
2281,q0,204,1,0
2282,q0,204,1,0
2283,q0,204,1,0
2284,q0,204,1,0
2285,q0,204,1,0
2286,q0,204,1,0
2287,q0,204,1,0
2288,q0,204,1,0
2289,q0,203,1,0
2290,q0,203,1,0
2291,q0,203,1,0
2292,q0,203,1,0
2293,q0,203,1,0
2294,q0,203,1,0
2295,q0,203,1,0
2296,q0,203,1,0
2297,q0,203,1,0
2298,q0,203,1,0
2299,q0,202,1,0
2300,q0,202,1,0
2301,q0,202,1,0
2302,q0,202,1,0
2303,q0,202,1,0
2304,q0,202,1,0
2305,q0,202,1,0
2306,q0,202,1,0
2307,q0,202,1,0
2308,q0,202,1,0
2309,q0,201,1,0
2310,q0,201,1,0
2311,q0,201,1,0
2312,q0,201,1,0
2313,q0,201,1,0
2314,q0,201,1,0
2315,q0,201,1,0
2316,q0,201,1,0
2317,q0,201,1,0
2318,q0,201,1,0
2319,q0,200,1,0
2320,q0,200,1,0
2321,q0,200,1,0
2322,q0,200,1,0
2323,q0,200,1,0
2324,q0,200,1,0
2325,q0,200,1,0
2326,q0,200,1,0
2327,q0,200,1,0
2328,q0,200,1,0
2329,q0,199,1,0
2330,q0,199,1,0
2331,q0,199,1,0
2332,q0,199,1,0
2333,q0,199,1,0
2334,q0,199,1,0
2335,q0,199,1,0
2336,q0,199,1,0
2337,q0,199,1,0
2338,q0,199,1,0
2339,q0,198,1,0
2340,q0,198,1,0
2341,q0,198,1,0
2342,q0,198,1,0
2343,q0,198,1,0
2344,q0,198,1,0
2345,q0,198,1,0
2346,q0,198,1,0
2347,q0,198,1,0
2348,q0,198,1,0
2349,q0,197,1,0
2350,q0,197,1,0
2351,q0,197,1,0
2352,q0,197,1,0
2353,q0,197,1,0
2354,q0,197,1,0
2355,q0,197,1,0
2356,q0,197,1,0
2357,q0,197,1,0
2358,q0,197,1,0
2359,q0,196,1,0
2360,q0,196,1,0
2361,q0,196,1,0
2362,q0,196,1,0
2363,q0,196,1,0
2364,q0,196,1,0
2365,q0,196,1,0
2366,q0,196,1,0
2367,q0,196,1,0
2368,q0,196,1,0
2369,q0,195,1,0
2370,q0,195,1,0
2371,q0,195,1,0
2372,q0,195,1,0
2373,q0,195,1,0
2374,q0,195,1,0
2375,q0,195,1,0
2376,q0,195,1,0
2377,q0,195,1,0
2378,q0,195,1,0
2379,q0,194,1,0
2380,q0,194,1,0
2381,q0,194,1,0
2382,q0,194,1,0
2383,q0,194,1,0
2384,q0,194,1,0
2385,q0,194,1,0
2386,q0,194,1,0
2387,q0,194,1,0
2388,q0,194,1,0
2389,q0,193,1,0
2390,q0,193,1,0
2391,q0,193,1,0
2392,q0,193,1,0
2393,q0,193,1,0
2394,q0,193,1,0
2395,q0,193,1,0
2396,q0,193,1,0
2397,q0,193,1,0
2398,q0,193,1,0
2399,q0,192,1,0
2400,q0,192,1,0
2401,q0,192,1,0
2402,q0,192,1,0
2403,q0,192,1,0
2404,q0,192,1,0
2405,q0,192,1,0
